super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,unitid,year,fips_ipeds,slevel,fourcat,public,private,forprofit,selective,more_selective,non_selective,total_enrollment,col_white,mkt_white,dif_white,col_hispa,mkt_hispa,dif_hispa,col_black,mkt_black,dif_black,col_asian,mkt_asian,dif_asian,col_amind,mkt_amind,dif_amind,col_pacis,mkt_pacis,dif_pacis,col_twora,mkt_twora,dif_twora
3487,East Tennessee State University,Johnson City,TN,75600,33200,10.34819,0.57079768,14.48271,0.21905808,1.4986984,0.022668548,1.6352903,3.0133357,1442.333333333333,220075,2013,Tennessee,4-year,Public Selective,1,0,0,1,0,0,11399,84.94604,85.07262,-0.1265764,1.991403,4.398063,-2.406661,6.009299,6.58657,-0.5772706,1.184314,1.227185,-0.0428708,0.3333626,0.162949,0.1704136,0.087727,0.0218305,0.0658965,2.421265,1.39949,1.021775
3487,East Tennessee State University,Johnson City,TN,75600,33200,10.34819,0.57079768,14.48271,0.21905808,1.4986984,0.022668548,1.6352903,3.0133357,1442.333333333333,220075,2014,Tennessee,4-year,Public Selective,1,0,0,1,0,0,11162,83.60509,84.80061,-1.19552,2.159111,4.187124,-2.028013,6.405662,6.372647,0.033015,1.316968,1.222046,0.0949222,0.2329332,0.2200914,0.0128417,0.0627128,0.0407862,0.0219266,2.562265,1.908485,0.6537799
3487,East Tennessee State University,Johnson City,TN,75600,33200,10.34819,0.57079768,14.48271,0.21905808,1.4986984,0.022668548,1.6352903,3.0133357,1442.333333333333,220075,2015,Tennessee,4-year,Public Selective,1,0,0,1,0,0,10960,82.15328,84.95808,-2.804798,2.281022,3.898793,-1.617772,6.797446,6.476337,0.3211081,1.377737,1.307494,0.070243,0.2372263,0.2666952,-0.0294689,0.0729927,0.045086,0.0279067,2.764598,2.134326,0.6302727
3487,East Tennessee State University,Johnson City,TN,75600,33200,10.34819,0.57079768,14.48271,0.21905808,1.4986984,0.022668548,1.6352903,3.0133357,1442.333333333333,220075,2016,Tennessee,4-year,Public Selective,1,0,0,1,0,0,10709,82.10851,84.12836,-2.019858,2.241106,4.097546,-1.85644,6.340461,6.49822,-0.1577586,1.344663,1.366608,-0.0219443,0.1960967,0.3993531,-0.2032564,0.0933794,0.0364429,0.0569365,2.661313,2.450783,0.2105297
3487,East Tennessee State University,Johnson City,TN,75600,33200,10.34819,0.57079768,14.48271,0.21905808,1.4986984,0.022668548,1.6352903,3.0133357,1442.333333333333,220075,2017,Tennessee,4-year,Public Selective,1,0,0,1,0,0,10881,81.42634,83.70484,-2.278501,2.692767,4.371647,-1.67888,6.874368,6.123214,0.7511541,1.323408,1.295501,0.0279064,0.2297583,0.3933182,-0.1635599,0.110284,0.0413214,0.0689626,2.913335,3.083798,-0.1704631
2190,Worcester State University,Boston,MA,87600,44800,6.1302004,0.41132638,24.392248,0,1.4952939,0,-0.97118634,-3.2726574,660.6666666666666,168430,2010,Massachusetts,4-year,Public Selective,1,0,0,1,0,0,4395,78.20251,64.13231,14.0702,6.848691,12.1142,-5.265505,5.346985,7.770155,-2.42317,3.34471,6.353737,-3.009028,0.4550626,0.3383068,0.1167558,0.0682594,0.0503597,0.0178997,0.6598408,3.244958,-2.585117
2190,Worcester State University,Boston,MA,87600,44800,6.1302004,0.41132638,24.392248,0,1.4952939,0,-0.97118634,-3.2726574,660.6666666666666,168430,2011,Massachusetts,4-year,Public Selective,1,0,0,1,0,0,4775,77.02618,65.16665,11.85952,7.078534,11.85988,-4.781344,5.717278,7.803169,-2.085891,3.036649,6.489163,-3.452514,0.5026178,0.2305124,0.2721054,0.0628272,0.0345348,0.0282925,1.298429,2.922538,-1.624109
2190,Worcester State University,Boston,MA,87600,44800,6.1302004,0.41132638,24.392248,0,1.4952939,0,-0.97118634,-3.2726574,660.6666666666666,168430,2012,Massachusetts,4-year,Public Selective,1,0,0,1,0,0,4808,76.49751,64.42641,12.0711,7.445923,12.20483,-4.758905,5.532446,8.063039,-2.530593,3.348586,6.558609,-3.210023,0.436772,0.2543654,0.1824066,0.062396,0.0282782,0.0341178,1.934276,3.137775,-1.203499
2190,Worcester State University,Boston,MA,87600,44800,6.1302004,0.41132638,24.392248,0,1.4952939,0,-0.97118634,-3.2726574,660.6666666666666,168430,2013,Massachusetts,4-year,Public Selective,1,0,0,1,0,0,5033,74.091,63.75788,10.33312,7.887939,12.52722,-4.639281,5.901053,8.233936,-2.332883,3.576396,6.602906,-3.026511,0.5364594,0.2505909,0.2858684,0.0794755,0.0415828,0.0378927,2.324657,3.27054,-0.9458823
2190,Worcester State University,Boston,MA,87600,44800,6.1302004,0.41132638,24.392248,0,1.4952939,0,-0.97118634,-3.2726574,660.6666666666666,168430,2014,Massachusetts,4-year,Public Selective,1,0,0,1,0,0,5063,71.77563,62.99785,8.777773,9.144775,12.85598,-3.711206,6.9524,8.305132,-1.352733,3.83172,6.775329,-2.943608,0.5530318,0.2476155,0.3054163,0.0592534,0.0363981,0.0228553,2.409638,3.398828,-0.989189
2190,Worcester State University,Boston,MA,87600,44800,6.1302004,0.41132638,24.392248,0,1.4952939,0,-0.97118634,-3.2726574,660.6666666666666,168430,2015,Massachusetts,4-year,Public Selective,1,0,0,1,0,0,5049,71.02396,62.29926,8.724708,9.22955,13.16094,-3.931385,7.506437,8.412574,-0.9061366,3.96118,6.936947,-2.975767,0.3367003,0.262641,0.0740593,0.0594177,0.0405717,0.018846,2.970885,3.452487,-0.4816016
2190,Worcester State University,Boston,MA,87600,44800,6.1302004,0.41132638,24.392248,0,1.4952939,0,-0.97118634,-3.2726574,660.6666666666666,168430,2016,Massachusetts,4-year,Public Selective,1,0,0,1,0,0,4891,68.49315,62.08289,6.410265,10.77489,13.37083,-2.595934,7.97383,8.428805,-0.4549757,4.252709,6.992441,-2.739732,0.3680229,0.2755754,0.0924475,0.0408914,0.0627707,-0.0218793,2.964629,3.526,-0.5613707
2190,Worcester State University,Boston,MA,87600,44800,6.1302004,0.41132638,24.392248,0,1.4952939,0,-0.97118634,-3.2726574,660.6666666666666,168430,2017,Massachusetts,4-year,Public Selective,1,0,0,1,0,0,5035,66.21648,61.71313,4.503351,12.33366,13.70936,-1.375696,8.639524,8.443224,0.196299,4.528302,7.206582,-2.67828,0.2581927,0.2596153,-0.0014227,0.0397219,0.0710001,-0.0312782,2.85998,3.561459,-0.7014787
1540,Webber International University,Lakeland,FL,62400,42000,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90,138293,2009,Florida,4-year,Private Selective,0,1,0,1,0,0,603,47.76119,45.61562,2.145576,8.623549,22.71066,-14.08711,25.53897,21.99894,3.540036,0.4975124,2.030162,-1.53265,0.1658375,0.2906345,-0.124797,NA,0.0564384,NA,NA,1.983323,NA
1540,Webber International University,Lakeland,FL,62400,42000,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90,138293,2010,Florida,4-year,Private Selective,0,1,0,1,0,0,679,43.7408,43.32515,0.415647,8.247422,26.36564,-18.11822,23.56406,19.11537,4.448694,0.8836524,2.477064,-1.593412,0.4418262,0.3998465,0.0419797,0,0.0850801,-0.0850801,0.4418262,2.842819,-2.400992
1540,Webber International University,Lakeland,FL,62400,42000,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90,138293,2011,Florida,4-year,Private Selective,0,1,0,1,0,0,667,41.22939,44.46519,-3.235802,8.845577,26.47854,-17.63297,22.33883,19.3138,3.02503,1.349325,2.538611,-1.189286,0.2998501,0.2892486,0.0106015,0,0.0527979,-0.0527979,1.7991,2.349044,-0.5499436
1540,Webber International University,Lakeland,FL,62400,42000,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90,138293,2012,Florida,4-year,Private Selective,0,1,0,1,0,0,654,40.82569,51.82771,-11.00202,9.174312,21.84412,-12.66981,23.70031,16.36316,7.337144,0.9174312,2.695257,-1.777826,0.1529052,0.3697916,-0.2168864,0,0.061773,-0.061773,1.681957,2.644955,-0.9629978
1540,Webber International University,Lakeland,FL,62400,42000,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90,138293,2013,Florida,4-year,Private Selective,0,1,0,1,0,0,662,48.18731,51.0513,-2.863982,15.55891,22.19865,-6.639739,21.75227,16.58527,5.167,1.963746,2.768534,-0.8047877,0.3021148,0.3576004,-0.0554855,0,0.0642804,-0.0642804,2.265861,2.899427,-0.6335659
1540,Webber International University,Lakeland,FL,62400,42000,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90,138293,2014,Florida,4-year,Private Selective,0,1,0,1,0,0,687,39.15575,50.4323,-11.27655,11.35371,22.61594,-11.26223,21.39738,16.69294,4.704444,1.310044,2.751987,-1.441943,0.2911208,0.3563677,-0.0652469,0,0.063773,-0.063773,1.892285,3.089789,-1.197504
1540,Webber International University,Lakeland,FL,62400,42000,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90,138293,2015,Florida,4-year,Private Selective,0,1,0,1,0,0,681,37.15125,49.89286,-12.74161,11.60059,23.02162,-11.42103,22.6138,16.75916,5.854638,0.1468429,2.844278,-2.697435,0.4405286,0.3224467,0.1180819,0.1468429,0.0754446,0.0713983,0.8810573,3.218535,-2.337478
1540,Webber International University,Lakeland,FL,62400,42000,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90,138293,2016,Florida,4-year,Private Selective,0,1,0,1,0,0,661,37.06505,49.38015,-12.31509,13.91831,23.53268,-9.614378,25.56732,16.82961,8.737715,0.1512859,2.878729,-2.727443,0.3025719,0.3068168,-0.004245,0.4538578,0.0643535,0.3895043,0.7564297,3.399965,-2.643535
1540,Webber International University,Lakeland,FL,62400,42000,13.637572,1.8512809,10.962901,0.036895361,1.4950737,0.0050316318,-4.4975247,-3.0094502,90,138293,2017,Florida,4-year,Private Selective,0,1,0,1,0,0,625,34.24,48.51721,-14.27721,11.68,24.22864,-12.54863,32.8,16.81466,15.98534,0.48,3.037633,-2.557633,0.16,0.2995267,-0.1395267,0.96,0.0690077,0.8909924,0.96,3.428923,-2.468923
2354,Hamline University,Minneapolis,MN,94300,47600,4.6895919,1.6249391,31.874393,0.10632177,1.494779,0.0049860566,2.2822385,-0.0045276377,389.6666666666667,173665,2009,Minnesota,4-year,Private Selective,0,1,0,1,0,0,1867,69.63042,78.63293,-9.002513,3.106588,4.858728,-1.75214,6.641671,6.443018,0.1986533,4.981253,5.473606,-0.4923526,0.7498661,0.6940643,0.0558018,NA,0.0569588,NA,NA,2.03996,NA
2354,Hamline University,Minneapolis,MN,94300,47600,4.6895919,1.6249391,31.874393,0.10632177,1.494779,0.0049860566,2.2822385,-0.0045276377,389.6666666666667,173665,2010,Minnesota,4-year,Private Selective,0,1,0,1,0,0,1919,69.35904,74.28413,-4.92509,4.794164,5.850445,-1.056282,6.774362,7.162642,-0.3882803,5.367379,6.28465,-0.9172715,0.6253257,0.8934521,-0.2681264,0.1042209,0.0537857,0.0504353,2.553413,2.887224,-0.333811
2354,Hamline University,Minneapolis,MN,94300,47600,4.6895919,1.6249391,31.874393,0.10632177,1.494779,0.0049860566,2.2822385,-0.0045276377,389.6666666666667,173665,2011,Minnesota,4-year,Private Selective,0,1,0,1,0,0,1907,70.00524,75.95113,-5.945885,5.1914,5.700905,-0.5095046,6.921866,7.149852,-0.2279855,5.977976,6.24105,-0.263074,0.5768222,0.8426441,-0.2658219,0,0.0402606,-0.0402606,4.090194,2.510304,1.579889
2354,Hamline University,Minneapolis,MN,94300,47600,4.6895919,1.6249391,31.874393,0.10632177,1.494779,0.0049860566,2.2822385,-0.0045276377,389.6666666666667,173665,2012,Minnesota,4-year,Private Selective,0,1,0,1,0,0,2007,72.09766,75.0929,-2.995241,5.430992,5.912402,-0.4814103,6.875935,7.27476,-0.3988259,6.028899,6.522222,-0.4933231,0.5480817,0.8465247,-0.298443,0.0996512,0.0245842,0.075067,4.0857,2.709488,1.376212
2354,Hamline University,Minneapolis,MN,94300,47600,4.6895919,1.6249391,31.874393,0.10632177,1.494779,0.0049860566,2.2822385,-0.0045276377,389.6666666666667,173665,2013,Minnesota,4-year,Private Selective,0,1,0,1,0,0,2108,71.72676,74.47955,-2.752793,6.024668,5.969624,0.0550441,6.451612,7.431135,-0.9795219,6.072106,6.57177,-0.4996635,0.4743833,0.7650952,-0.2907119,0.0948767,0.0284341,0.0664426,5.360531,3.08619,2.274341
2354,Hamline University,Minneapolis,MN,94300,47600,4.6895919,1.6249391,31.874393,0.10632177,1.494779,0.0049860566,2.2822385,-0.0045276377,389.6666666666667,173665,2014,Minnesota,4-year,Private Selective,0,1,0,1,0,0,2157,72.32267,73.86525,-1.542574,6.258693,6.110127,0.1485649,6.026889,7.648831,-1.621942,5.934168,6.690428,-0.75626,0.4636069,0.7351781,-0.2715712,0.1854427,0.0676907,0.117752,5.656003,3.190664,2.465339
2354,Hamline University,Minneapolis,MN,94300,47600,4.6895919,1.6249391,31.874393,0.10632177,1.494779,0.0049860566,2.2822385,-0.0045276377,389.6666666666667,173665,2015,Minnesota,4-year,Private Selective,0,1,0,1,0,0,2167,72.17352,73.24736,-1.073849,6.737425,6.190318,0.5471073,6.091371,7.71538,-1.62401,6.045224,6.746039,-0.700815,0.3230272,0.7461349,-0.4231076,0.0461467,0.0706128,-0.0244661,5.629903,3.471615,2.158288
2354,Hamline University,Minneapolis,MN,94300,47600,4.6895919,1.6249391,31.874393,0.10632177,1.494779,0.0049860566,2.2822385,-0.0045276377,389.6666666666667,173665,2016,Minnesota,4-year,Private Selective,0,1,0,1,0,0,2150,70.23256,72.99779,-2.765226,7.767442,6.263932,1.50351,6.27907,7.765254,-1.486184,6.186047,6.572694,-0.3866479,0.3255814,0.6467231,-0.3211417,0,0.0736497,-0.0736497,6.465116,3.708853,2.756264
2354,Hamline University,Minneapolis,MN,94300,47600,4.6895919,1.6249391,31.874393,0.10632177,1.494779,0.0049860566,2.2822385,-0.0045276377,389.6666666666667,173665,2017,Minnesota,4-year,Private Selective,0,1,0,1,0,0,2132,66.51032,72.2321,-5.721784,8.724203,6.503362,2.220841,8.724203,7.877269,0.8469336,6.84803,6.645303,0.2027266,0.2814259,0.6108671,-0.3294412,0.0469043,0.0955704,-0.0486661,5.7692310000000004,3.970854,1.798376
3615,Texas State University,Austin,TX,100900,44000,6.118176,1.2478079,24.389082,0.5353322,1.4921669,0.032752562,0.47746956,1.8413597,3032.333333333334,228459,2013,Texas,4-year,Public Selective,1,0,0,1,0,0,31005,53.74939,38.4774,15.272,31.44009,37.97567,-6.535583,7.092404,8.873748,-1.781344,1.844864,3.044144,-1.19928,0.2967263,0.5812005,-0.2844741,0.1322367,0.1387003,-0.0064636,2.957587,2.990368,-0.0327803
3615,Texas State University,Austin,TX,100900,44000,6.118176,1.2478079,24.389082,0.5353322,1.4921669,0.032752562,0.47746956,1.8413597,3032.333333333334,228459,2014,Texas,4-year,Public Selective,1,0,0,1,0,0,32177,51.03957,38.21788,12.82169,33.08885,38.6723,-5.5834530000000004,8.269882,9.112686,-0.8428037,2.113311,3.107145,-0.9938346,0.2983497,0.5859778,-0.287628,0.1584983,0.1509189,0.0075794,3.300494,3.095997,0.2044967
3615,Texas State University,Austin,TX,100900,44000,6.118176,1.2478079,24.389082,0.5353322,1.4921669,0.032752562,0.47746956,1.8413597,3032.333333333334,228459,2015,Texas,4-year,Public Selective,1,0,0,1,0,0,33480,49.05615,37.98793,11.06822,34.60574,39.23056,-4.624829,9.014337,9.42981,-0.4154727,2.231183,3.215383,-0.9842007,0.2986858,0.5304354,-0.2317497,0.1642772,0.0831756,0.0811016,3.449821,3.062084,0.3877362
3615,Texas State University,Austin,TX,100900,44000,6.118176,1.2478079,24.389082,0.5353322,1.4921669,0.032752562,0.47746956,1.8413597,3032.333333333334,228459,2016,Texas,4-year,Public Selective,1,0,0,1,0,0,34244,47.42729,37.53984,9.887442,35.93038,39.80646,-3.876078,9.546198,9.544351,0.0018477,2.251489,3.302434,-1.050945,0.2891017,0.5544677,-0.265366,0.1722929,0.070901,0.101392,3.469221,3.192482,0.2767388
3615,Texas State University,Austin,TX,100900,44000,6.118176,1.2478079,24.389082,0.5353322,1.4921669,0.032752562,0.47746956,1.8413597,3032.333333333334,228459,2017,Texas,4-year,Public Selective,1,0,0,1,0,0,34180,45.98303,36.91637,9.066656,37.31715,40.48782,-3.170678,9.751317,9.609482,0.1418352,2.214746,3.323009,-1.108264,0.2516091,0.554571,-0.3029619,0.1550614,0.1002037,0.0548577,3.522528,3.27622,0.246308
3564,East Texas Baptist University,Longview,TX,72500,35900,10.71303,0.57659054,13.898809,2.2693391,1.4889835,0.24311498,-2.7458863,-3.1047876,270.3333333333333,224527,2009,Texas,4-year,Private Selective,0,1,0,1,0,0,1134,72.66314,55.30784,17.3553,7.760141,10.57335,-2.81321,15.34391,27.68778,-12.34387,0.9700176,0.7628992,0.2071184,1.851852,0.6481351,1.203717,NA,0.1298152,NA,NA,1.384225,NA
3564,East Texas Baptist University,Longview,TX,72500,35900,10.71303,0.57659054,13.898809,2.2693391,1.4889835,0.24311498,-2.7458863,-3.1047876,270.3333333333333,224527,2010,Texas,4-year,Private Selective,0,1,0,1,0,0,1113,70.5301,52.49356,18.03653,8.445642,12.26464,-3.818995,16.26235,25.13573,-8.873378,0.8984726,0.8368475,0.0616251,1.257862,0.9566059,0.3012558,0.0898473,0.0858024,0.0040448,0.8086253,1.912847,-1.104221
3564,East Texas Baptist University,Longview,TX,72500,35900,10.71303,0.57659054,13.898809,2.2693391,1.4889835,0.24311498,-2.7458863,-3.1047876,270.3333333333333,224527,2011,Texas,4-year,Private Selective,0,1,0,1,0,0,1138,66.78384,54.1088,12.67503,9.138841,12.59631,-3.457467,18.71705,26.42066,-7.703614,0.7029877,0.9155472,-0.2125595,0.7029877,0.8980622,-0.1950745,0,0.1562494,-0.1562494,2.02109,1.72544,0.2956495
3564,East Texas Baptist University,Longview,TX,72500,35900,10.71303,0.57659054,13.898809,2.2693391,1.4889835,0.24311498,-2.7458863,-3.1047876,270.3333333333333,224527,2012,Texas,4-year,Private Selective,0,1,0,1,0,0,1158,63.55786,53.76794,9.78992,10.27634,12.75151,-2.475168,20.37996,26.62466,-6.244691,0.5181347,1.013086,-0.4949518,0.8635579,0.9175403,-0.0539824,0.0863558,0.1397873,-0.0534316,2.24525,1.874117,0.3711334
3564,East Texas Baptist University,Longview,TX,72500,35900,10.71303,0.57659054,13.898809,2.2693391,1.4889835,0.24311498,-2.7458863,-3.1047876,270.3333333333333,224527,2013,Texas,4-year,Private Selective,0,1,0,1,0,0,1132,64.22262,53.67133,10.55129,10.15901,12.95633,-2.79732,19.25795,26.70652,-7.448569,0.3533569,1.021956,-0.6685991,0.6183746,0.9015724,-0.2831978,0.2650177,0.1159111,0.1491065,3.268551,1.888494,1.380057
3564,East Texas Baptist University,Longview,TX,72500,35900,10.71303,0.57659054,13.898809,2.2693391,1.4889835,0.24311498,-2.7458863,-3.1047876,270.3333333333333,224527,2014,Texas,4-year,Private Selective,0,1,0,1,0,0,1183,63.06002,53.10266,9.95735,9.551987,13.19946,-3.647473,20.541,26.88547,-6.344467,0.3381234,0.9934917,-0.6553683,0.591716,0.9081976,-0.3164816,0.1690617,0.0912277,0.077834,3.381234,2.018876,1.362358
3564,East Texas Baptist University,Longview,TX,72500,35900,10.71303,0.57659054,13.898809,2.2693391,1.4889835,0.24311498,-2.7458863,-3.1047876,270.3333333333333,224527,2015,Texas,4-year,Private Selective,0,1,0,1,0,0,1164,64.34708,52.58723,11.75984,9.364262,13.40706,-4.042799,21.21993,26.8365,-5.616568,0.2577319,1.111505,-0.8537728,0.5154639,0.8951717,-0.3797078,0.2577319,0.0831764,0.1745556,2.749141,2.105145,0.6439956
3564,East Texas Baptist University,Longview,TX,72500,35900,10.71303,0.57659054,13.898809,2.2693391,1.4889835,0.24311498,-2.7458863,-3.1047876,270.3333333333333,224527,2016,Texas,4-year,Private Selective,0,1,0,1,0,0,1245,66.34538,52.09528,14.25011,7.871486,13.62088,-5.74939,20,26.85002,-6.850024,0.2409639,1.073596,-0.8326322,0.2409639,0.9030352,-0.6620713,0.4016064,0.0775958,0.3240106,3.534137,2.147567,1.38657
3564,East Texas Baptist University,Longview,TX,72500,35900,10.71303,0.57659054,13.898809,2.2693391,1.4889835,0.24311498,-2.7458863,-3.1047876,270.3333333333333,224527,2017,Texas,4-year,Private Selective,0,1,0,1,0,0,1298,66.94915,51.62122,15.32794,9.399076,14.16317,-4.764089,17.64253,26.63066,-8.988137,0.2311248,1.009009,-0.7778845,0.2311248,0.933428,-0.7023032,0.0770416,0.0929649,-0.0159233,3.85208,2.1385710000000002,1.713509
3800,Washington State University,Pullman,WA,104200,50000,4.5168157,1.6684394,32.862625,1.1021082,1.4843442,0.049780197,-0.5278362,-2.539974,2624,236939,2009,Washington,4-year,Public Selective,1,0,0,1,0,0,21312,73.12782,73.38126,-0.2534449,6.517455,11.06903,-4.551573,2.158408,1.705535,0.4528733,6.038851,2.957508,3.081343,1.243431,1.233269,0.0101619,NA,0.3202992,NA,1.337275,3.563037,-2.225762
3800,Washington State University,Pullman,WA,104200,50000,4.5168157,1.6684394,32.862625,1.1021082,1.4843442,0.049780197,-0.5278362,-2.539974,2624,236939,2010,Washington,4-year,Public Selective,1,0,0,1,0,0,21354,71.56973,72.02222,-0.4524946,7.197715,11.09539,-3.897674,2.341482,2.1142,0.2272816,5.539946,3.242051,2.297895,1.09113,1.841601,-0.7504711,0.4401985,0.4005743,0.0396242,3.015829,4.220077,-1.204248
3800,Washington State University,Pullman,WA,104200,50000,4.5168157,1.6684394,32.862625,1.1021082,1.4843442,0.049780197,-0.5278362,-2.539974,2624,236939,2011,Washington,4-year,Public Selective,1,0,0,1,0,0,22421,70.15745,73.16592,-3.008479,7.992507,10.99434,-3.001834,2.689443,1.740549,0.9488944,5.173721,3.200776,1.972945,0.941082,1.570011,-0.628929,0.383569,0.470044,-0.086475,4.584988,4.298611,0.2863761
3800,Washington State University,Pullman,WA,104200,50000,4.5168157,1.6684394,32.862625,1.1021082,1.4843442,0.049780197,-0.5278362,-2.539974,2624,236939,2012,Washington,4-year,Public Selective,1,0,0,1,0,0,22814,68.37907,72.21532,-3.83625,9.235558,11.45469,-2.219134,3.046375,1.88103,1.165345,4.878583,3.390277,1.488306,0.705707,1.537684,-0.8319767,0.4120277,0.4855289,-0.0735012,6.167266,4.377132,1.790133
3800,Washington State University,Pullman,WA,104200,50000,4.5168157,1.6684394,32.862625,1.1021082,1.4843442,0.049780197,-0.5278362,-2.539974,2624,236939,2013,Washington,4-year,Public Selective,1,0,0,1,0,0,22825,66.47536,72.31512,-5.839759,10.6506,11.66342,-1.012819,3.312158,1.943022,1.369136,5.257393,3.214029,2.043364,0.6308872,1.415993,-0.7851057,0.4205915,0.5566609,-0.1360694,6.856517,4.649071,2.207446
3800,Washington State University,Pullman,WA,104200,50000,4.5168157,1.6684394,32.862625,1.1021082,1.4843442,0.049780197,-0.5278362,-2.539974,2624,236939,2014,Washington,4-year,Public Selective,1,0,0,1,0,0,23585,64.9947,72.11506,-7.120359,11.91859,11.81017,0.1084238,3.400466,2.014137,1.386329,5.244859,3.480029,1.76483,0.6147975,1.40947,-0.7946728,0.3815985,0.5269545,-0.145356,7.45813,4.641458,2.816672
3800,Washington State University,Pullman,WA,104200,50000,4.5168157,1.6684394,32.862625,1.1021082,1.4843442,0.049780197,-0.5278362,-2.539974,2624,236939,2015,Washington,4-year,Public Selective,1,0,0,1,0,0,24100,62.6639,71.22251,-8.558607,13.22822,12.019,1.209211,3.443984,2.170617,1.273366,5.307054,3.275678,2.031376,0.6224067,1.407218,-0.784811,0.4107884,0.5039505,-0.0931621,7.680498,5.067265,2.613233
3800,Washington State University,Pullman,WA,104200,50000,4.5168157,1.6684394,32.862625,1.1021082,1.4843442,0.049780197,-0.5278362,-2.539974,2624,236939,2016,Washington,4-year,Public Selective,1,0,0,1,0,0,24362,61.25523,70.53139,-9.276163,14.3379,12.11548,2.222423,3.32485,2.118489,1.206361,5.882112,3.600679,2.281432,0.7922174,1.425224,-0.6330068,0.3899516,0.4546529,-0.0647014,7.228471,5.255917,1.972553
3800,Washington State University,Pullman,WA,104200,50000,4.5168157,1.6684394,32.862625,1.1021082,1.4843442,0.049780197,-0.5278362,-2.539974,2624,236939,2017,Washington,4-year,Public Selective,1,0,0,1,0,0,24797,61.0719,69.59,-8.518094,14.81631,12.97988,1.836428,3.238295,2.123981,1.114315,6.012824,3.269168,2.743656,0.6573376,1.679173,-1.021836,0.4153728,0.5176726,-0.1022998,6.883897,5.594345,1.289552
3166,Oklahoma City University,Oklahoma City,OK,101700,39600,7.0655866,1.5325353,20.916021,2.4227505,1.4778396,0.17118153,-5.0187349,-5.7665105,214.5,207458,2009,Oklahoma,4-year,Private More Selective,0,1,0,0,1,0,2233,54.67981,56.30014,-1.620334,5.866547,16.44,-10.57345,7.792208,13.44255,-5.650346,2.463054,3.881866,-1.418812,4.388715,0.9107943,3.47792,NA,0.1856986,NA,3.269145,2.390635,0.8785099
3166,Oklahoma City University,Oklahoma City,OK,101700,39600,7.0655866,1.5325353,20.916021,2.4227505,1.4778396,0.17118153,-5.0187349,-5.7665105,214.5,207458,2010,Oklahoma,4-year,Private More Selective,0,1,0,0,1,0,2286,55.24934,51.90236,3.346992,6.386702,18.20265,-11.81595,7.174103,13.42144,-6.247337,2.055993,4.491367,-2.435374,3.893263,1.032498,2.860765,0.1312336,0.2160434,-0.0848098,3.237095,3.166206,0.0708897
3166,Oklahoma City University,Oklahoma City,OK,101700,39600,7.0655866,1.5325353,20.916021,2.4227505,1.4778396,0.17118153,-5.0187349,-5.7665105,214.5,207458,2011,Oklahoma,4-year,Private More Selective,0,1,0,0,1,0,2239,57.70433,53.48742,4.216915,6.252792,18.24791,-11.99512,6.833408,13.61896,-6.78555,2.411791,4.558177,-2.146387,3.081733,0.9117832,2.16995,0.1339884,0.2096741,-0.0756857,4.510942,2.823874,1.687068
3166,Oklahoma City University,Oklahoma City,OK,101700,39600,7.0655866,1.5325353,20.916021,2.4227505,1.4778396,0.17118153,-5.0187349,-5.7665105,214.5,207458,2012,Oklahoma,4-year,Private More Selective,0,1,0,0,1,0,2071,59.87446,53.04508,6.829375,7.629164,18.57314,-10.94398,6.615162,13.83024,-7.215081,2.269435,4.625694,-2.356259,2.607436,0.9174007,1.690035,0.0965717,0.2086672,-0.1120955,5.552873,3.018641,2.534232
3166,Oklahoma City University,Oklahoma City,OK,101700,39600,7.0655866,1.5325353,20.916021,2.4227505,1.4778396,0.17118153,-5.0187349,-5.7665105,214.5,207458,2013,Oklahoma,4-year,Private More Selective,0,1,0,0,1,0,1954,57.72774,52.51993,5.207807,7.932446,18.85725,-10.92481,6.192426,13.96105,-7.7686210000000004,2.047083,4.646104,-2.599021,2.712385,0.9122651,1.80012,0,0.2046767,-0.2046767,6.806551,3.215763,3.590788
3166,Oklahoma City University,Oklahoma City,OK,101700,39600,7.0655866,1.5325353,20.916021,2.4227505,1.4778396,0.17118153,-5.0187349,-5.7665105,214.5,207458,2014,Oklahoma,4-year,Private More Selective,0,1,0,0,1,0,1793,60.06693,51.97114,8.095783,7.919688,19.11585,-11.19616,5.24261,14.0614,-8.818789,1.505856,4.740025,-3.234168,2.398215,0.9066389,1.491576,0,0.2055962,-0.2055962,7.97546,3.368567,4.606893
